txn_id,date,account_id,description,amount,type,category,mode,balance,raw_text,source
TXN91959024672,2024-06-26,ACC100000,UPI/wsunder8507/McDonalds Ref:363710,-620.99,DEBIT,Food & Dining,UPI,424368.36,2024-06-26 UPI/wsunder8507/McDonalds Ref:363710 -620.99,synthetic
TXN94135056697,2024-06-26,ACC100000,UPI/qdora4529/Flipkart Ref:930724,-2940.81,DEBIT,Shopping,UPI,421427.55,2024-06-26 UPI/qdora4529/Flipkart Ref:930724 -2940.81,synthetic
TXN94195057757,2024-06-26,ACC100000,UPI/ysathe2983/Flipkart Ref:740805,-21151.5,DEBIT,Shopping,UPI,400276.05,2024-06-26 UPI/ysathe2983/Flipkart Ref:740805 -21151.5,synthetic
TXN95369077982,2024-06-26,ACC100000,EMI HDFC minus,-13493.53,DEBIT,EMI,ECS,386782.52,2024-06-26 EMI HDFC minus -13493.53,synthetic
TXN91242013905,2024-06-27,ACC100000,NEFT Apartment Rent Ref:631022,-13128.8,DEBIT,Rent,NEFT,373653.72,2024-06-27 NEFT Apartment Rent Ref:631022 -13128.8,synthetic
TXN93929053235,2024-06-27,ACC100000,POS Myntra North Dumdum,-36913.25,DEBIT,Shopping,POS,336740.47,2024-06-27 POS Myntra North Dumdum -36913.25,synthetic
TXN93973053835,2024-06-27,ACC100000,POS AJIO Haridwar,-8947.45,DEBIT,Shopping,POS,327793.02,2024-06-27 POS AJIO Haridwar -8947.45,synthetic
TXN96271093819,2024-06-27,ACC100000,POS Bharat Petroleum Sonipat,-3782.2,DEBIT,Fuel,POS,324010.82,2024-06-27 POS Bharat Petroleum Sonipat -3782.2,synthetic
TXN90661003053,2024-06-28,ACC100000,SALARY  CREDIT Company Payroll Ref:98513,171250.17,CREDIT,Salary,NEFT,495260.99,2024-06-28 SALARY  CREDIT Company Payroll Ref:98513 171250.17,synthetic
TXN92987039089,2024-06-28,ACC100000,NETBANKING Spencer's Ref:180676,-773.77,DEBIT,Groceries,NETBANKING,494487.22,2024-06-28 NETBANKING Spencer's Ref:180676 -773.77,synthetic
TXN92994039243,2024-06-28,ACC100000,POS BigBasket Sultan Pur Majra,-2287.3,DEBIT,Groceries,POS,492199.92,2024-06-28 POS BigBasket Sultan Pur Majra -2287.3,synthetic
TXN95540081497,2024-06-28,ACC100000,NEFT EMI HDFC Ref:585050,-14794.81,DEBIT,EMI,NEFT,477405.11,2024-06-28 NEFT EMI HDFC Ref:585050 -14794.81,synthetic
TXN96085090575,2024-06-28,ACC100000,UPI/nicholasmammen351/IMPS Transfer Ref:122687,-55609.04,DEBIT,Transfer,UPI,421796.07,2024-06-28 UPI/nicholasmammen351/IMPS Transfer Ref:122687 -55609.04,synthetic
TXN96488098271,2024-06-28,ACC100000,ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL,-8157.85,DEBIT,Cash,ATM,413638.22,2024-06-28 ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL -8157.85,synthetic
TXN90944008668,2024-06-29,ACC100000,NEFT House Rent Ref:271163,-23808.29,DEBIT,Rent,NEFT,389829.93,2024-06-29 NEFT House Rent Ref:271163 -23808.29,synthetic
TXN91091011105,2024-06-29,ACC100000,NEFT Apartment Rent Ref:391352,-30450.26,DEBIT,Rent,NEFT,359379.67,2024-06-29 NEFT Apartment Rent Ref:391352 -30450.26,synthetic
TXN91867023270,2024-06-29,ACC100000,UPI/kevinviswanathan2062/Cafe Coffee Day Ref:368226,-1754.21,DEBIT,Food & Dining,UPI,357625.46,2024-06-29 UPI/kevinviswanathan2062/Cafe Coffee Day Ref:368226 -1754.21,synthetic
TXN93459046078,2024-06-29,ACC100000,UPI/barkhasen6916/Flipkart Ref:933411,-29015.14,DEBIT,Shopping,UPI,328610.32,2024-06-29 UPI/barkhasen6916/Flipkart Ref:933411 -29015.14,synthetic
TXN94566064830,2024-06-29,ACC100000,ELECTRICITY BOARD SIMILIQUE,-1080.38,DEBIT,Bills,ECS,327529.94,2024-06-29 ELECTRICITY BOARD SIMILIQUE -1080.38,synthetic
TXN95638083497,2024-06-29,ACC100000,UPI/emanda2576/IMPS Transfer Ref:574335,-42344.66,DEBIT,Transfer,UPI,285185.28,2024-06-29 UPI/emanda2576/IMPS Transfer Ref:574335 -42344.66,synthetic
TXN92763035908,2024-06-30,ACC100000,NETBANKING DMart Ref:982973,-2188.4,DEBIT,Groceries,NETBANKING,282996.88,2024-06-30 NETBANKING DMart Ref:982973 -2188.4,synthetic
TXN93423045638,2024-06-30,ACC100000,POS  Myntra Anantapuram,-42543.56,DEBIT,Shopping,POS,240453.32,2024-06-30 POS  Myntra Anantapuram -42543.56,synthetic
TXN95440079409,2024-06-30,ACC100000,EMI HDFC officia,-14506.84,DEBIT,EMI,ECS,225946.48,2024-06-30 EMI HDFC officia -14506.84,synthetic
TXN90554001204,2024-07-01,ACC100000,EMI EMI SBI Ref:84959,-10180.83,DEBIT,EMI,ECS,215765.65,2024-07-01 EMI EMI SBI Ref:84959 -10180.83,synthetic
TXN92329029816,2024-07-01,ACC100000,UPI/pahal336064/Spencer's Ref:370039,-224.46,DEBIT,Groceries,UPI,215541.19,2024-07-01 UPI/pahal336064/Spencer's Ref:370039 -224.46,synthetic
TXN93348044537,2024-07-01,ACC100000,Upi/Balasubramanianekavir1914/Amazon Ref:232337,-25587.29,DEBIT,Shopping,UPI,189953.9,2024-07-01 Upi/Balasubramanianekavir1914/Amazon Ref:232337 -25587.29,synthetic
TXN93677049237,2024-07-01,ACC100000,NETBANKING MYNTRA REF:490381,-15833.98,DEBIT,Shopping,NETBANKING,174119.92,2024-07-01 NETBANKING MYNTRA REF:490381 -15833.98,synthetic
TXN93966053701,2024-07-01,ACC100000,POS Amazon Surat,-29828.56,DEBIT,Shopping,POS,144291.36,2024-07-01 POS Amazon Surat -29828.56,synthetic
TXN96488098009,2024-07-01,ACC100000,ATM  CASH WITHDRAWAL ATM CASH WITHDRAWAL,-9063.99,DEBIT,Cash,ATM,135227.37,2024-07-01 ATM  CASH WITHDRAWAL ATM CASH WITHDRAWAL -9063.99,synthetic
TXN90511000150,2024-07-02,ACC100000,SALARY CREDIT HCL Ref:30932,57790.54,CREDIT,Salary,CREDIT,193017.91,2024-07-02 SALARY CREDIT HCL Ref:30932 57790.54,synthetic
TXN91640019877,2024-07-02,ACC100000,UPI/sanaya581918/Dominos Ref:932233,-313.9,DEBIT,Food & Dining,UPI,192704.01,2024-07-02 UPI/sanaya581918/Dominos Ref:932233 -313.9,synthetic
TXN90750004861,2024-07-03,ACC100000,SALARY CREDIT WIPRO Ref:44691,86426.4,CREDIT,Salary,NEFT,279130.41,2024-07-03 SALARY CREDIT WIPRO Ref:44691 86426.4,synthetic
TXN90797005670,2024-07-03,ACC100000,SALARY CREDIT Company Payroll Ref:35067,114246.07,CREDIT,Salary,NEFT,393376.48,2024-07-03 SALARY CREDIT Company Payroll Ref:35067 114246.07,synthetic
TXN91572018878,2024-07-03,ACC100000,UPI/shaurya751473/Dominos Ref:262299,-383.49,DEBIT,Food & Dining,UPI,392992.99,2024-07-03 UPI/shaurya751473/Dominos Ref:262299 -383.49,synthetic
TXN92519032496,2024-07-03,ACC100000,UPI/ozakiaan7352/DMart Ref:770027,-2618.1,DEBIT,Groceries,UPI,390374.89,2024-07-03 UPI/ozakiaan7352/DMart Ref:770027 -2618.1,synthetic
TXN93043039954,2024-07-03,ACC100000,UPI/tarakraval9552/More  Supermarket Ref:956160,-1580.63,DEBIT,Groceries,UPI,388794.26,2024-07-03 UPI/tarakraval9552/More  Supermarket Ref:956160 -1580.63,synthetic
TXN94020054896,2024-07-03,ACC100000,UPI/EDIN5347/MYNTRA REF:611781,-5772.46,DEBIT,Shopping,UPI,383021.8,2024-07-03 UPI/EDIN5347/MYNTRA REF:611781 -5772.46,synthetic
TXN93334044381,2024-07-04,ACC100000,POS Ajio Anand,-25082.54,DEBIT,Shopping,POS,357939.26,2024-07-04 POS Ajio Anand -25082.54,synthetic
TXN95373078069,2024-07-04,ACC100000,NEFT EMI Loan Ref:235742,-17821.4,DEBIT,EMI,NEFT,340117.86,2024-07-04 NEFT EMI Loan Ref:235742 -17821.4,synthetic
TXN95507080894,2024-07-04,ACC100000,EMI HDFC voluptatem,-11806.59,DEBIT,EMI,ECS,328311.27,2024-07-04 EMI HDFC voluptatem -11806.59,synthetic
TXN93030039743,2024-07-06,ACC100000,NETBANKING BigBasket Ref:769275,-708.55,DEBIT,Groceries,NETBANKING,327602.72,2024-07-06 NETBANKING BigBasket Ref:769275 -708.55,synthetic
TXN91816022521,2024-07-07,ACC100000,UPI/LOHIT489065/CAFE COFFEE DAY REF:934170,-539.19,DEBIT,Food & Dining,UPI,327063.53,2024-07-07 UPI/LOHIT489065/CAFE COFFEE DAY REF:934170 -539.19,synthetic
TXN92351030246,2024-07-07,ACC100000,POS More Supermarket Maheshtala,-467.11,DEBIT,Groceries,POS,326596.42,2024-07-07 POS More Supermarket Maheshtala -467.11,synthetic
TXN92987039035,2024-07-07,ACC100000,UPI/kadakiaazad8620/Reliance Fresh Ref:168415,-309.9,DEBIT,Groceries,UPI,326286.52,2024-07-07 UPI/kadakiaazad8620/Reliance Fresh Ref:168415 -309.9,synthetic
TXN94383061365,2024-07-07,ACC100000,UPI/ichokshi7688/Electricity Board Ref:574457,-789.37,DEBIT,Bills,UPI,325497.15,2024-07-07 UPI/ichokshi7688/Electricity Board Ref:574457 -789.37,synthetic
TXN90880007451,2024-07-08,ACC100000,SALARY CREDIT Company Payroll Ref:73855,160138.42,CREDIT,Salary,NEFT,485635.57,2024-07-08 SALARY CREDIT Company Payroll Ref:73855 160138.42,synthetic
TXN91841022882,2024-07-08,ACC100000,UPI/dugarvincent5631/Dominos Ref:749633,-913.27,DEBIT,Food & Dining,UPI,484722.3,2024-07-08 UPI/dugarvincent5631/Dominos Ref:749633 -913.27,synthetic
TXN94099056174,2024-07-08,ACC100000,NETBANKING Myntra Ref:293131,-12766.44,DEBIT,Shopping,NETBANKING,471955.86,2024-07-08 NETBANKING Myntra Ref:293131 -12766.44,synthetic
TXN94956071425,2024-07-08,ACC100000,UPI/ekalinga016916/Ola Ref:504498,-19655.98,DEBIT,Travel,UPI,452299.88,2024-07-08 UPI/ekalinga016916/Ola Ref:504498 -19655.98,synthetic
TXN95061073078,2024-07-08,ACC100000,POS Uber Shimoga,-812.92,DEBIT,Travel,POS,451486.96,2024-07-08 POS Uber Shimoga -812.92,synthetic
TXN95486080376,2024-07-08,ACC100000,EMI SBI odio,-16083.26,DEBIT,EMI,ECS,435403.7,2024-07-08 EMI SBI odio -16083.26,synthetic
TXN90535000680,2024-07-09,ACC100000,RENT PAYMENT Accomm Rent,-9186.68,DEBIT,Rent,ECS,426217.02,2024-07-09 RENT PAYMENT Accomm Rent -9186.68,synthetic
TXN91199013013,2024-07-09,ACC100000,NEFT Apartment Rent Ref:100492,-14676.74,DEBIT,Rent,NEFT,411540.28,2024-07-09 NEFT Apartment Rent Ref:100492 -14676.74,synthetic
TXN91796022213,2024-07-09,ACC100000,POS Zomato Dibrugarh,-1345.92,DEBIT,Food & Dining,POS,410194.36,2024-07-09 POS Zomato Dibrugarh -1345.92,synthetic
TXN91848022994,2024-07-09,ACC100000,UPI/apteomkaar3381/Zomato Ref:594751,-455.85,DEBIT,Food & Dining,UPI,409738.51,2024-07-09 UPI/apteomkaar3381/Zomato Ref:594751 -455.85,synthetic
TXN94164057294,2024-07-09,ACC100000,POS Flipkart Kolkata,-11874.72,DEBIT,Shopping,POS,397863.79,2024-07-09 POS Flipkart Kolkata -11874.72,synthetic
TXN94224058326,2024-07-09,ACC100000,POS Myntra Haridwar,-23466.15,DEBIT,Shopping,POS,374397.64,2024-07-09 POS Myntra Haridwar -23466.15,synthetic
TXN95273076376,2024-07-09,ACC100000,UPI/JGERA1801/INDIGO REF:481338,-8708.75,DEBIT,Travel,UPI,365688.89,2024-07-09 UPI/JGERA1801/INDIGO REF:481338 -8708.75,synthetic
TXN91645019955,2024-07-10,ACC100000,NETBANKING Zomato Ref:529228,-1215.9,DEBIT,Food & Dining,NETBANKING,364472.99,2024-07-10 NETBANKING Zomato Ref:529228 -1215.9,synthetic
TXN93989054074,2024-07-10,ACC100000,POS Ajio Guntakal,-47352.63,DEBIT,Shopping,POS,317120.36,2024-07-10 POS Ajio Guntakal -47352.63,synthetic
TXN90919008178,2024-07-11,ACC100000,SALARY CREDIT INFOSYS Ref:52939,133073.22,CREDIT,Salary,NEFT,450193.58,2024-07-11 SALARY CREDIT INFOSYS Ref:52939 133073.22,synthetic
TXN91339015491,2024-07-11,ACC100000,Upi/Devileena7004/Swiggy Ref:963937,-133.1,DEBIT,Food & Dining,UPI,450060.48,2024-07-11 Upi/Devileena7004/Swiggy Ref:963937 -133.1,synthetic
TXN94415061908,2024-07-11,ACC100000,UPI/bhargavanisha3501/Airtel Ref:338638,-3383.87,DEBIT,Bills,UPI,446676.61,2024-07-11 UPI/bhargavanisha3501/Airtel Ref:338638 -3383.87,synthetic
TXN94566064839,2024-07-11,ACC100000,Jio temporibus,-6450.03,DEBIT,Bills,ECS,440226.58,2024-07-11 Jio temporibus -6450.03,synthetic
TXN91919024055,2024-07-12,ACC100000,POS Zoamto Hubli–Dharwad,-792.68,DEBIT,Food & Dining,POS,439433.9,2024-07-12 POS Zoamto Hubli–Dharwad -792.68,synthetic
TXN95913087931,2024-07-12,ACC100000,IMPS UPI Transfer Ref:855455,147539.94,CREDIT,Transfer,IMPS,586973.84,2024-07-12 IMPS UPI Transfer Ref:855455 147539.94,synthetic
TXN93153041630,2024-07-13,ACC100000,POS DMart Junagadh,-2055.94,DEBIT,Groceries,POS,584917.9,2024-07-13 POS DMart Junagadh -2055.94,synthetic
TXN94336060608,2024-07-13,ACC100000,Jio nemo,-8784.27,DEBIT,Bills,ECS,576133.63,2024-07-13 Jio nemo -8784.27,synthetic
TXN95803086231,2024-07-13,ACC100000,UPI/kadedevansh733/IMPS Transfer Ref:500663,-166449.87,DEBIT,Transfer,UPI,409683.76,2024-07-13 UPI/kadedevansh733/IMPS Transfer Ref:500663 -166449.87,synthetic
TXN90748004625,2024-07-14,ACC100000,SALARY CREDIT WIPRO Ref:57683,136037.01,CREDIT,Salary,NEFT,545720.77,2024-07-14 SALARY CREDIT WIPRO Ref:57683 136037.01,synthetic
TXN95235075810,2024-07-14,ACC100000,POS GoAir Pondicherry,-21007.79,DEBIT,Travel,POS,524712.98,2024-07-14 POS GoAir Pondicherry -21007.79,synthetic
TXN96258093585,2024-07-14,ACC100000,POS HP Petrol Pump Ballia,-2645.15,DEBIT,Fuel,POS,522067.83,2024-07-14 POS HP Petrol Pump Ballia -2645.15,synthetic
TXN91013009849,2024-07-15,ACC100000,NEFT Apartment Rent Ref:362355,-23820.77,DEBIT,Rent,NEFT,498247.06,2024-07-15 NEFT Apartment Rent Ref:362355 -23820.77,synthetic
TXN94603065547,2024-07-15,ACC100000,NETBANKING Electricity Board Ref:332980,-8993.06,DEBIT,Bills,NETBANKING,489254.0,2024-07-15 NETBANKING Electricity Board Ref:332980 -8993.06,synthetic
TXN94829069586,2024-07-15,ACC100000,POS Uber Lucknow,-11068.2,DEBIT,Travel,POS,478185.8,2024-07-15 POS Uber Lucknow -11068.2,synthetic
TXN95149074534,2024-07-15,ACC100000,UPI/kevingolla8247/IRCTC Ref:903725,-17759.3,DEBIT,Travel,UPI,460426.5,2024-07-15 UPI/kevingolla8247/IRCTC Ref:903725 -17759.3,synthetic
TXN95949088501,2024-07-15,ACC100000,UPI/sachi563616/UPI Transfer Ref:160210,103925.87,CREDIT,Transfer,UPI,564352.37,2024-07-15 UPI/sachi563616/UPI Transfer Ref:160210 103925.87,synthetic
TXN91959024671,2024-07-16,ACC100000,Upi/Shankarnetra7315/Cafe Coffee Day Ref:904778,-30.06,DEBIT,Food & Dining,UPI,564322.31,2024-07-16 Upi/Shankarnetra7315/Cafe Coffee Day Ref:904778 -30.06,synthetic
TXN92247028895,2024-07-16,ACC100000,UPI/paninipuri9967/Dominos Ref:524302,-975.99,DEBIT,Food & Dining,UPI,563346.32,2024-07-16 UPI/paninipuri9967/Dominos Ref:524302 -975.99,synthetic
TXN93157041703,2024-07-16,ACC100000,UPI/devika745150/Reliance Fresh Ref:775231,-1363.33,DEBIT,Groceries,UPI,561982.99,2024-07-16 UPI/devika745150/Reliance Fresh Ref:775231 -1363.33,synthetic
TXN93398045158,2024-07-16,ACC100000,POS Amazon Amroha,-23995.79,DEBIT,Shopping,POS,537987.2,2024-07-16 POS Amazon Amroha -23995.79,synthetic
TXN94527064068,2024-07-16,ACC100000,Electricity Board ducimus,-5964.22,DEBIT,Bills,ECS,532022.98,2024-07-16 Electricity Board ducimus -5964.22,synthetic
TXN93818051398,2024-07-17,ACC100000,UPI/chopraira6608/Flipkart Ref:501851,-48173.46,DEBIT,Shopping,UPI,483849.52,2024-07-17 UPI/chopraira6608/Flipkart Ref:501851 -48173.46,synthetic
TXN95222075596,2024-07-17,ACC100000,POS Uber Bareilly,-18758.56,DEBIT,Travel,POS,465090.96,2024-07-17 POS Uber Bareilly -18758.56,synthetic
TXN95668083938,2024-07-17,ACC100000,UPI/kala186662/NEFT Transfer Ref:476775,-53735.9,DEBIT,Transfer,UPI,411355.06,2024-07-17 UPI/kala186662/NEFT Transfer Ref:476775 -53735.9,synthetic
TXN90954008800,2024-07-18,ACC100000,IMPS House Rent Ref:653531,-30144.25,DEBIT,Rent,IMPS,381210.81,2024-07-18 IMPS House Rent Ref:653531 -30144.25,synthetic
TXN91564018738,2024-07-19,ACC100000,POS ZOMATO BONGAIGAON,-152.84,DEBIT,Food & Dining,POS,381057.97,2024-07-19 POS ZOMATO BONGAIGAON -152.84,synthetic
TXN91571018848,2024-07-19,ACC100000,NETBANKING Cafe Coffee Day Ref:109935,-1806.66,DEBIT,Food & Dining,NETBANKING,379251.31,2024-07-19 NETBANKING Cafe Coffee Day Ref:109935 -1806.66,synthetic
TXN95092073588,2024-07-19,ACC100000,POS GoAir Patiala,-16558.56,DEBIT,Travel,POS,362692.75,2024-07-19 POS GoAir Patiala -16558.56,synthetic
TXN95358077763,2024-07-19,ACC100000,NEFT EMI SBI Ref:373907,-9904.53,DEBIT,EMI,NEFT,352788.22,2024-07-19 NEFT EMI SBI Ref:373907 -9904.53,synthetic
TXN95494080537,2024-07-19,ACC100000,EMI HDFC cupiditate,-16968.03,DEBIT,EMI,ECS,335820.19,2024-07-19 EMI HDFC cupiditate -16968.03,synthetic
TXN90631002543,2024-07-20,ACC100000,SALARY CREDIT Company Payroll Ref:59401,18997.59,CREDIT,Salary,NEFT,354817.78,2024-07-20 SALARY CREDIT Company Payroll Ref:59401 18997.59,synthetic
TXN92946038410,2024-07-20,ACC100000,UPI/indali307822/DMart Ref:609171,-849.85,DEBIT,Groceries,UPI,353967.93,2024-07-20 UPI/indali307822/DMart Ref:609171 -849.85,synthetic
TXN93787050884,2024-07-20,ACC100000,POS Flipkart Belgaum,-34781.89,DEBIT,Shopping,POS,319186.04,2024-07-20 POS Flipkart Belgaum -34781.89,synthetic
TXN95056072986,2024-07-20,ACC100000,UPI/azaanmurthy2322/IRCTC Ref:429525,-12543.42,DEBIT,Travel,UPI,306642.62,2024-07-20 UPI/azaanmurthy2322/IRCTC Ref:429525 -12543.42,synthetic
TXN95461079929,2024-07-20,ACC100000,Emi Loan Aspernatur,-5585.85,DEBIT,EMI,ECS,301056.77,2024-07-20 Emi Loan Aspernatur -5585.85,synthetic
TXN95933088254,2024-07-20,ACC100000,UPI/ranveerlala8504/IMPS Transfer Ref:794289,-96540.68,DEBIT,Transfer,UPI,204516.09,2024-07-20 UPI/ranveerlala8504/IMPS Transfer Ref:794289 -96540.68,synthetic
TXN96222092914,2024-07-20,ACC100000,IMPS NEFT Transfer Ref:624316,-45429.37,DEBIT,Transfer,IMPS,159086.72,2024-07-20 IMPS NEFT Transfer Ref:624316 -45429.37,synthetic
TXN92087026516,2024-07-21,ACC100000,UP1/VYANJANAJ0SH19229/MCD0NALDS REF:863139,-1189.42,DEBIT,Food & Dining,UPI,157897.3,2024-07-21 UP1/VYANJANAJ0SH19229/MCD0NALDS REF:863139 -1189.42,synthetic
TXN94290059595,2024-07-21,ACC100000,UP1/daveekbal8158/Airtel Ref:785646,-9386.01,DEBIT,Bills,UPI,148511.29,2024-07-21 UP1/daveekbal8158/Airtel Ref:785646 -9386.01,synthetic
TXN96472097671,2024-07-21,ACC100000,ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL,-5790.5,DEBIT,Cash,ATM,142720.79,2024-07-21 ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL -5790.5,synthetic
TXN94383061566,2024-07-22,ACC100000,BESCOM consequuntur,-7887.69,DEBIT,Bills,ECS,134833.1,2024-07-22 BESCOM consequuntur -7887.69,synthetic
TXN94736067950,2024-07-22,ACC100000,UPI/chackochameli8620/BESCOM Ref:591234,-3467.57,DEBIT,Bills,UPI,131365.53,2024-07-22 UPI/chackochameli8620/BESCOM Ref:591234 -3467.57,synthetic
TXN96246093353,2024-07-22,ACC100000,POS HP Petrol Pump Bareilly,-3984.72,DEBIT,Fuel,POS,127380.81,2024-07-22 POS HP Petrol Pump Bareilly -3984.72,synthetic
TXN90829006508,2024-07-23,ACC100000,SALARY CREDIT TCS Ref:14188,27796.77,CREDIT,Salary,NEFT,155177.58,2024-07-23 SALARY CREDIT TCS Ref:14188 27796.77,synthetic
TXN92967038712,2024-07-23,ACC100000,Netbanking Reliance Fresh Ref:739453,-504.38,DEBIT,Groceries,NETBANKING,154673.2,2024-07-23 Netbanking Reliance Fresh Ref:739453 -504.38,synthetic
TXN93434045704,2024-07-23,ACC100000,UP1/hayervedika7132/Amazon  Ref:669624,-43895.23,DEBIT,Shopping,UPI,110777.97,2024-07-23 UP1/hayervedika7132/Amazon  Ref:669624 -43895.23,synthetic
TXN93483046450,2024-07-23,ACC100000,POS Ajio Patiala,-37293.24,DEBIT,Shopping,POS,73484.73,2024-07-23 POS Ajio Patiala -37293.24,synthetic
TXN91069010749,2024-07-24,ACC100000,NEFT House Rent Ref:572349,-27936.93,DEBIT,Rent,NEFT,45547.8,2024-07-24 NEFT House Rent Ref:572349 -27936.93,synthetic
TXN93128041294,2024-07-24,ACC100000,POS DMART FARRUKHABAD,-156.75,DEBIT,Groceries,POS,45391.05,2024-07-24 POS DMART FARRUKHABAD -156.75,synthetic
TXN93141041450,2024-07-24,ACC100000,UPI/singhayush1157/DMart Ref:868738,-1907.66,DEBIT,Groceries,UPI,43483.39,2024-07-24 UPI/singhayush1157/DMart Ref:868738 -1907.66,synthetic
TXN94164057434,2024-07-24,ACC100000,POS Amazon Kanpur,-33271.22,DEBIT,Shopping,POS,10212.17,2024-07-24 POS Amazon Kanpur -33271.22,synthetic
TXN90680003396,2024-07-25,ACC100000,SALARY CREDIT HCL Ref:39891,89810.85,CREDIT,Salary,NEFT,100023.02,2024-07-25 SALARY CREDIT HCL Ref:39891 89810.85,synthetic
TXN90992009472,2024-07-25,ACC100000,Accomm Rent sint,-35400.89,DEBIT,Rent,ECS,64622.13,2024-07-25 Accomm Rent sint -35400.89,synthetic
TXN91453017039,2024-07-25,ACC100000,Upi/Loyalhema6694/Mcdonalds Ref:357379,-1170.89,DEBIT,Food & Dining,UPI,63451.24,2024-07-25 Upi/Loyalhema6694/Mcdonalds Ref:357379 -1170.89,synthetic
TXN91908023882,2024-07-25,ACC100000,UPI/manneaarnav1441/Dominos Ref:833840,-1122.44,DEBIT,Food & Dining,UPI,62328.8,2024-07-25 UPI/manneaarnav1441/Dominos Ref:833840 -1122.44,synthetic
TXN92158027492,2024-07-25,ACC100000,UPI/yahvigoel1746/Zomato Ref:152982,-282.3,DEBIT,Food & Dining,UPI,62046.5,2024-07-25 UPI/yahvigoel1746/Zomato Ref:152982 -282.3,synthetic
TXN92420031254,2024-07-25,ACC100000,UPI/kabirtripathi2399/DMart Ref:721707,-2256.28,DEBIT,Groceries,UPI,59790.22,2024-07-25 UPI/kabirtripathi2399/DMart Ref:721707 -2256.28,synthetic
TXN92480032043,2024-07-25,ACC100000,UPI/JEREMIAHBARAD5692/BIGBASKET REF:579143,-824.99,DEBIT,Groceries,UPI,58965.23,2024-07-25 UPI/JEREMIAHBARAD5692/BIGBASKET REF:579143 -824.99,synthetic
TXN93624048343,2024-07-25,ACC100000,POS Ajio Noida,-39969.61,DEBIT,Shopping,POS,18995.62,2024-07-25 POS Ajio Noida -39969.61,synthetic
TXN95045072817,2024-07-25,ACC100000,POS IRCTC Gandhinagar,-1047.83,DEBIT,Travel,POS,17947.79,2024-07-25 POS IRCTC Gandhinagar -1047.83,synthetic
TXN95413078870,2024-07-25,ACC100000,NEFT EMI HDFC Ref:309682,-8603.94,DEBIT,EMI,NEFT,9343.85,2024-07-25 NEFT EMI HDFC Ref:309682 -8603.94,synthetic
TXN96276093907,2024-07-25,ACC100000,POS BHARAT PETROLEUM HAPUR,-3106.21,DEBIT,Fuel,POS,6237.64,2024-07-25 POS BHARAT PETROLEUM HAPUR -3106.21,synthetic
TXN92448031678,2024-07-26,ACC100000,UPI/tpatel4504/Spencer's Ref:162538,-2022.47,DEBIT,Groceries,UPI,4215.17,2024-07-26 UPI/tpatel4504/Spencer's Ref:162538 -2022.47,synthetic
TXN92480032023,2024-07-26,ACC100000,POS Spencer's Kolkata,-1393.09,DEBIT,Groceries,POS,2822.08,2024-07-26 POS Spencer's Kolkata -1393.09,synthetic
TXN97170002590,2024-07-25,ACC100000,TRANSFER FROM SELF Ref:152743,1130.52,CREDIT,Transfer,NEFT,,,
TXN92614033855,2024-07-26,ACC100000,UPI/lavanya971115/Reliance Fresh Ref:258255,-3004.32,DEBIT,Groceries,UPI,948.28,2024-07-26 UPI/lavanya971115/Reliance Fresh Ref:258255 -3004.32,synthetic
TXN92814036627,2024-07-26,ACC100000,UPI/behlyachana8998/Spencer's Ref:994135,-782.96,DEBIT,Groceries,UPI,165.32,2024-07-26 UPI/behlyachana8998/Spencer's Ref:994135 -782.96,synthetic
TXN97171002612,2024-07-25,ACC100000,TRANSFER FROM SELF Ref:241809,11009.63,CREDIT,Transfer,NEFT,,,
TXN94474063053,2024-07-26,ACC100000,Airtel repellat,-8745.8,DEBIT,Bills,ECS,2429.15,2024-07-26 Airtel repellat -8745.8,synthetic
TXN97171002623,2024-07-25,ACC100000,TRANSFER FROM SELF Ref:118356,5854.97,CREDIT,Transfer,NEFT,,,
TXN95314077044,2024-07-26,ACC100000,UPI/wrideshborra1836/Uber Ref:727242,-5381.61,DEBIT,Travel,UPI,2902.51,2024-07-26 UPI/wrideshborra1836/Uber Ref:727242 -5381.61,synthetic
TXN97171002638,2024-07-25,ACC100000,TRANSFER FROM SELF Ref:841321,24458.87,CREDIT,Transfer,NEFT,,,
TXN95870087279,2024-07-26,ACC100000,NEFT UPI Transfer Ref:742287,-22484.09,DEBIT,Transfer,NEFT,4877.29,2024-07-26 NEFT UPI Transfer Ref:742287 -22484.09,synthetic
TXN91492017614,2024-07-27,ACC100000,POS Cafe Coffee Day Bhagalpur,-876.99,DEBIT,Food & Dining,POS,4000.3,2024-07-27 POS Cafe Coffee Day Bhagalpur -876.99,synthetic
TXN92769035961,2024-07-27,ACC100000,UPI/guneetom208/More Supermarket Ref:122142,-2709.01,DEBIT,Groceries,UPI,1291.29,2024-07-27 UPI/guneetom208/More Supermarket Ref:122142 -2709.01,synthetic
TXN97172002666,2024-07-26,ACC100000,Transfer From Self Ref:361109,4602.8,CREDIT,Transfer,NEFT,,,
TXN93057040147,2024-07-27,ACC100000,POS More Supermarket Bardhaman,-1557.72,DEBIT,Groceries,POS,4336.37,2024-07-27 POS More Supermarket Bardhaman -1557.72,synthetic
